SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99947128,Huawei,"LIQ - Notebook Matebook 14s Intel i7-11370H 16GB 1TBSSD Windows 10 + MateDock",1,931.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99946643,Gear,"LIQ - Notebook Orchid 14.1"" FHD Intel i5-1135G7 8GB256GB SSD Windows 10",3,219.990
99938020,HP,"Notebook 240 G7 14"" HD Celeron N4020 4GB 500GB",2,166.206
99943505,HP,"Notebook 240 G8 14"" HD Celeron N4020 4GB 500GBWindows 10",1,167.990
99944075,HP,"Notebook 240 G8 14"" HD Intel i3-1005G1 4GB 1TB Windows10 Dark Gray",2,179.990
99945545,Samsung,"Notebook Galaxy Book2 Pro 13.3"" FHD Intel i5-1240P 8GB512GB SSD Windows 11 Silver",1,599.990
99945484,Gear,"Notebook Geranium 13.5"" FHD Pentium N5030 4GB 256GBSSD Windows 10 Space Grey",5,79.989
99942281,HP,"Notebook Pavilion Aero 13"" FHD Ryzen 5-5600U 8GB 512GBSSD Windows 10 Natural Silver 13-be0501la",1,699.990
99940077,Asus,"Notebook Ultraliviano Vivobook X412FA 14"" FHD PentiumN5405 4GB 256GB SSD Windows 10 Silver X412FA-EB1257T",2,167.990
99945348,Gear,"Pack Notebook Lotus 14.1"" FHD Celeron 4GB 128GB SSDWindows 10 Space Grey + Silla Gamer Omilen Black / Blue",1,169.989
Office Adobe Otros,,,,
99931165,Microsoft,"Microsoft 365 Business Standard 1 Usuario, Suscripción 12Meses, Ex Office 365 Premium Empresa",1,61.990
Otros Smart Home (Domótica),,,,
99925330,Go Control,"Kit de Seguridad Inteligente Z-wave con Sensores deMovimiento y Apertura Compatible con Wink",1,29.990
99913475,Agama,Repuesto 530A - Cepillos,4,990
99928596,Honeywell,Termostato Inteligente Wi-Fi Honeywell Lyric T5,2,59.990
POS Impresoras,,,,
99945117,HP,LIQ - Impresora POS Térmica  One Prime USB Type-C,2,49.990
99936853,3nStar,"LIQ - POS impresora térmica portátil Bluetooth/USB 80mm derecibos y etiquetas",1,111.573
99933708,3nStar,"POS impresora térmica portátil Bluetooth/USB 80mm derecibos y etiquetas",1,69.990
POS Lectores,,,,
99936685,3nStar,POS Lector 2D inalámbrico  SC455,1,89.990
99924744,3nStar,POS Lector Codigo de Barras 1D SC050,4,9.990
99919952,Data Logic,POS Lector Codigo de Barras C/Base Lite Kit Black 1 D,3,19.990
9998803,PCF OEM,POS Lector Codigo de Barras CCD Barcode Scanner USB,1,19.990
9997662,PCF OEM,POS Lector Codigo de Barras Laser Ps2 USL-1000P,1,14.990
99919426,PCF OEM,POS Lector Codigo de Barras Laser USB,3,13.990
99922602,PCF OEM,POS Lector Codigo de Barras Laser USB 1D,1,6.990
9999953,PCF OEM,POS Lector Codigo de Barras Laser USB LS-2400,7,22.990
9996446,PCF OEM,POS Lector Codigo de Barras Laser USB USL-1000U,1,26.990
9997663,PCF OEM,POS Lector Codigo de Barras Laser c/base USB USL-1000U,5,19.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99922738,Honeywell,POS Lector Codigo de Barras Voyager 1250g,1,26.990
99927769,Spektra,POS Lector Código de Barras 1D Wireless RG-W700,1,7.990
99928235,Spektra,POS Lector Código de Barras 2D RG-2D650,3,9.990
99927935,3nStar,POS Lector Código de Barras 2D SC405,1,34.990
99935487,3nStar,POS Lector Código de Barras 2D SC410,2,34.990
99930214,3nStar,POS Lector Código de barra Imager 1D SC150,2,19.990
99927933,3nStar,POS Lector Inalámbrico Código de Barras 1D SC305,2,39.990
99936794,3nStar,"POS Lector código de barras Inalámbrico 1D con receptorUSB SC-310BT",2,24.990
99928423,3nStar,Pos Lector Manos Libres 1D SC205,2,44.990
POS Monitores,,,,
99944627,3nStar,LIQ - Mini PC de punto de venta,1,169.990
99927400,3nStar,"POS All in One SSD 120GB Windows 10 Enterprise IOTPTE0105",1,449.989
Papeles,,,,
99928942,Adetec,Etiqueta Autoadhesiva Carta Inkjet / Láser 70x25mm 25 hojas,1,3.990
9998282,Chamex,Papel Fotocopia A3 Resma 500 hojas,1,2.990
99932040,Adetec,"Papel Fotográfico InkJet Brillante Carta impresión amboslados 10 hojas  180grs",1,1.990
99928318,HP,Papel Fotográfico autoadhesivo Sprocket 100,2,2.990
99928000,Ritrama,"Rollo de 5910 Etiquetas Autoadhesivas Semibrillo 32mm x22mm",1,4.990
Parlantes PC,,,,
99933106,22N,Parlante PC Cobra 6W Burdeo,2,9.990
99937946,Genius,Parlante PC SP-HF180 Color Madera,1,9.990
99927982,RCA,Parlante RCA S-650SW,2,7.990
99918195,Logitech,Parlante S150 USB,1,8.990
99921652,Genius,Parlante Subwoofer 2.1 SW 375,4,14.990
99911480,Logitech,Parlante Subwoofer Z211 USB,1,9.989
9992959,Gear,Parlantes Base 2.0 USB ES-1700,4,1.990
9997863,Spektra,Parlantes Base 2.0 USB ES-3500,1,9.990
99915671,Creative,Parlantes Creative A220,1,24.990
99911753,Creative,Parlantes Multimedia 2.0 A60,1,7.990
9993687,Genius,Parlantes Multimedia 2.0 SP-HF1800A,19,29.990
9996143,Genius,Parlantes Multimedia 2.0 SP-HF500A Madera,7,19.990
99933288,Genius,Parlantes Multimedia 2.0 SP-HF800A II Madera,2,19.990
99910825,Genius,Parlantes Multimedia 2.0 SP-HF800A Madera,6,8.990
9999119,Genius,Parlantes Multimedia 2.0 SP-HF800Pro,1,19.990
9991818,Genius,Parlantes Multimedia 2.0 SP-U150,3,4.990
99910051,Genius,Parlantes Multimedia 2.0 SP-i250G,6,8.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
9992958,Gear,Parlantes Subwoofer 2.1 ES-3317,3,19.990
99913138,Genius,Parlantes Subwoofer 2.1 SW 370 Madera,6,11.990
99914148,Genius,Parlantes Subwoofer 2.1 SW-HF 1205,39,17.990
9991816,Genius,Parlantes USB 2.0 SP-U150X,8,9.990
Parlantes Portátiles,,,,
99928691,Bose,Base de carga para SoundLink Revolve y Revolve+,1,29.990
99939770,Altec Lansing,Parlante Baby Boom XL Negro,1,19.990
Placas Madres,,,,
9999737,Gigabyte,M/B AMD 78LMT-S2  A/L/V (AM3+),6,7.990
99915241,Gigabyte,M/B AMD 970A-UD3P (AM3+),1,19.990
99913879,ECS,M/B AMD A960M-M3 A/L/V (AM3+),4,7.990
99916445,ECS,M/B AMD A960M-MV (AM3+),2,7.990
9991537,Asus,M/B AMD M5A78L-M LX  A/L/V (AM3+),4,7.990
99912031,Asus,M/B AMD M5A78L-M LX V2 A/L/V (AM3+),5,9.990
99916187,Asus,M/B AMD M5A97 R2.0 (AM3+),3,14.990
99930264,MSI,M/B Intel B360M Bazooka (1151-v2),1,29.990
99919808,Asus,M/B Intel X99-Deluxe U3.1(2011-3),1,149.990
99911840,Gigabyte,M/B Intel® G1 Assassin 2 A/L (2011),1,99.990
9998781,Asus,M/B Intel® SABERTOOTH X79  (2011),1,79.990
99917928,Gigabyte,M/B Intel® X99-Gaming G1 c/WiFi (2011-3),14,99.990
Placas Madres AMD sAM4,,,,
99946067,Asus,M/B AMD A520M-A PRIME  II/CSM,1,96.990
Plastificadoras de Papel,,,,
99948879,Spyra,"LIQ - Plastificadora de Papeles A3 / Carta / Doble Carta /Oficio Premier 340",1,19.990
99936093,Spyra,"Plastificadora de Papeles A3 / Carta / Doble Carta / OficioPremier 340",2,24.990
99922937,GBC,"Plastificadora de Papeles A3 / Doble Carta / Oficio Fusion1100L",7,24.990
99927225,Spyra,Plastificadora de Papeles A4 / Carta / Oficio Premier 230,8,15.989
99924569,Spektra,Plastificadora de Papeles A4 / Carta DWL-432,2,14.990
99943486,Swingline,"Plastificadora de Papeles A4 / Carta Inspir Plus 9"" Turquesa",1,19.990
99943482,Swingline,"Plastificadora de Papeles A4 / Carta Inspire Plus 9"" Blanca",1,19.990
99933375,GBC,Plastificadora de Papeles A4 /Carta / Oficio Fusion 1100L,5,24.990
99924570,Spektra,Plastificadora de Papeles formato A4 / Carta Rugby,1,9.989
99935303,Spyra,"Plastificadora-Guillotina de Papeles A3 / Carta / Oficio Trío330",2,34.990
Plotters,,,,
99940098,HP,"Plotter 24"" DesignJet T210 WiFi / Ethernet / USB in ePrintercon porta rollo",1,299.989
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99939043,HP,"Plotter 24"" DesignJet T250 WiFi / Ethernet / USB in ePrintercon porta rollo",1,499.989
99927826,HP,"Plotter 24"" Designjet T120 WiFi/Ethernet/USB In ePrinter conporta rollo",5,399.990
Presentadores,,,,
99947884,Kensington,Presentador Laser Verde con Joystick,2,26.990
Print Servers,,,,
9997515,DLink,Print Server 1 USB DPR-1020,1,28.990
99917796,TPLink,Print Server Inalambrico TL-WPS510U USB 2.0,3,29.990
Procesadores,,,,
99926323,Intel,CPU Intel Core i7-7800X 3.5 GHz LGA 2066,1,111.990
99917003,AMD,APU A10 6790K 4.0 GHz / HD8670D (FM2),1,35.990
99915428,AMD,APU A4 6300 3.7 GHz / HD8370D (FM2),1,9.990
99918906,AMD,APU A4 7300 / Radeon R3 (FM2+),2,9.990
99927889,AMD,APU A4-4000 3.0GHz 1MB (FM2),1,4.990
99918908,AMD,APU A6 7400K 3.5 GHz / Radeon R5 (FM2+),21,9.990
99914380,AMD,APU A8 6600K 3.9 GHz / HD8570D (FM2),3,22.990
99918907,AMD,APU A8 7600 3.1 Ghz / Radeon R7 (FM2+),1,19.990
99924635,AMD,APU A8 7650K 3.3 Ghz / Radeon R7 (FM2+),1,19.990
99917141,AMD,CPU Athlon 5150 1.6 GHz (AM1),3,7.990
99917140,AMD,CPU Sempron 2650 1.45 GHz (AM1),2,4.990
Rackmount,,,,
99932802,Exelink,"Rack 19"" 12U 600x600 (Para Armar)",1,59.989
Realidad Virtual,,,,
99931515,HTC,Adaptador inalámbrico para HTC Vive,2,99.090
Refrigeración CPU,,,,
99935776,Deepcool,Ventilador CPU Assassin III,1,48.990
99948000,Gamemax,Ventilador CPUGamma 500 RGB,1,17.990
99932358,Corsair,WaterCooling Hydro H100X 2018,1,59.990
Robótica,,,,
99945982,Makeblock,Bluetooth Dongle_EN,1,24.990
99931098,Robotis inc.,Kit Expansión - Dream II STEM - Nivel 2,1,22.990
99930296,DFrobot,Robot Vortex (pack doble) - Educación STEM,1,39.990
Rotuladoras,,,,
99926169,Brother,Impresora de Etiquetas QL-800,1,59.990
99923320,Brother,Rotuladora Etiquetadora PT-D400,3,49.990
Routers,,,,
9992401,Cisco,Access Point AIR-AP1242AG-A-K9,13,22.990
99928159,Samsung,"Kit Router / Hub Connect Home (WiFi Dualband AC1300,Zigbee, Z-Wave, Bluetooth) + 2 sensores",3,24.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99928161,Samsung,"Router / Hub Connect Home Pro (WiFi Dualband AC2600,Zigbee, Z-Wave, Bluetooth)",1,63.990
9991342,TPLink,Router 3G / 4G N150  TL-MR3220,6,4.990
99910791,TPLink,Router 3G / 4G N300 TL-MR 3420,6,7.990
99914879,DLink,Router Cloud Dual Band AC1750 DIR 868L,3,24.990
99917549,DLink,Router Dual Band AC 750 DIR-803,11,7.990
99947779,TPLink,Router Dual Band AC1200 Archer C64,1,31.990
99914881,DLink,Router Dual Band AC750 DIR-810L,5,9.990
99938078,Asus,Router Dual band Fast Ethernet RT-AC1200 V2,1,9.990
99921110,DLink,Router Dual-Band AC750 DIR-809,3,9.990
99932118,DLink,Router Dual-Band AC750 DIR-819,1,9.990
99922999,AirLive,"Router Gateway 3G / 4G LTE  Largo Alcance Exterior N300AirMax4GW",1,99.990
9993288,Advantek,Router I/Gateway ABR-241 4P+Fwll,5,4.990
9991954,Belkin,Router Inalambrico - N125,1,3.990
99911303,DLink,Router Inalambrico DIR-900L MyDlink,13,3.990
9993655,Advantek,Router Inalambrico-N AWR-11N-RT,3,17.990
9995979,DLink,Router Inalambrico-N DIR-615,5,4.990
9997279,DLink,Router Inalámbrico DIR-600,18,3.990
99941377,Linksys,Router Linksys Wi-Fi  AC1000-E5350,1,9.990
99944104,Linksys,Router Linksys Wi-Fi  AC1200-E5400,3,31.990
9994964,Linksys,Router Linux 54G WRT54GL,4,25.990
99940740,DLink,Router Mesh DIR-2150 AC2100,3,35.990
99938504,TPLink,Router Móvil 4G LTE M7200,1,25.990
99938923,TPLink,Router Móvil SIM 4G N300 Archer MR6400,2,62.990
99940399,DLink,Router Móvil SIM 4G N300 DWR-M921,4,19.990
99927056,DLink,Router N150 DIR-608N,5,2.990
99910326,TPLink,Router N150 TL-WR740N,24,3.990
99927618,DLink,Router N300 DIR-611,1,3.990
99919179,DLink,Router N300 DIR-615,5,3.990
99911302,DLink,Router N300 DIR-905L,20,3.990
9991306,Linksys,Router N300 E1200,8,9.990
99911167,Linksys,Router N300 E900,1,7.990
10796,TPLink,Router N300 TL-WR841ND,18,4.990
99945391,Xiaomi,Router WIFI 6 Gigabit Xiaomi Mi Router AX3200,1,41.990
99913767,DLink,Router WiFi 3G N300 DIR-514,6,9.990
99911751,DLink,Router WiFi DIR-600,6,2.990
99913913,DLink,Router WiFi N150 DIR-610,22,1.990
99916495,DLink,Router WiFi N150 DIR-610N+,11,3.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99915307,Asus,Router WiFi N150 RT-N10,1,6.990
16669,Belkin,Router WiFi N600,2,9.990
Routers Mesh,,,,
99947391,DLink,Router Mesh Dual-Band Fast Ethernet AC1200 DIR-822,1,25.990
99942335,DLink,Router Mesh Dual-Band Gigabit AC1200 DIR-825M,1,29.990
99944579,Linksys,Router WiFi 6 mesh Linksys MR7350,1,39.990
Routers VPN,,,,
99919241,DLink,Router Unificado Servicio Wireless N DSR-150N,1,65.990
99919242,DLink,Router Unificado Servicio Wireless N DSR-250N,3,107.100
99925548,Linksys,Router VPN LRT214,1,9.990
SSD Externos,,,,
99947402,Seagate,LIQ - Unidad SSD Externa Portable One Touch 500GB,1,53.312
Salud y Bienestar (Smart Health),,,,
99934244,PCF OEM,Kit de medición para el tamaño de dedo del  MOTIV RING,1,9.990
99937054,PCF OEM,Termómetro infrarrojo sin contacto,69,6.990
Scanners,,,,
99922580,Brother,Escaner ADF Dúplex Gigabit Ethernet ADS-2400,1,118.990
99927859,IRIS,Escaner Dúplex IRIScan Pro 5,1,69.990
99921502,IRIS,Escaner IRIScan Express 4,3,29.990
99918977,Canon,Escaner LIDE 120 USB,1,9.990
99921490,Epson,Escaner Perfection V19,7,29.990
99913707,Epson,Escaner Perfection V370,1,49.990
99923260,IRIS,Escaner Portátil Bluetooth con Batería IRISPen Air 7,2,33.990
99915412,Brother,Escaner Portátil DS-620,3,34.990
99929694,Canon,Escaner Portátil P-201,5,29.990
99947152,IRIS,LIQ - Escaner IRIScan Express 4,1,56.295
99910096,HP,Scanner 5590 USB,1,39.990
99922749,Canon,Scanner ADF imageFORMULA DR-F120,8,89.990
9997816,HP,Scanner G3110 USB,1,19.990
99913708,Epson,Scanner Perfection V33,1,19.990
9991825,Genius,Scanner Portatil CP-SF600,4,14.990
9997934,Epson,Scanner Work Force GT-S50,3,84.990
99910422,Epson,Scanner WorkForce GT-1500,6,74.990
Sensores,,,,
99927653,Putal,Cámara Miniatura TTL Serial con JPEG con NTSC Video,1,4.990
99927566,Adafruit,FLORA Acelerómetro/Giroscopio/Magnetómetro 9-DOF,1,5.990
99927579,Haiwang,Fototransistor Sensor de Luz - 4pcs,1,1.490
99927665,"World FamousElectronics",Sensor de Pulso Cardíaco amplificado,1,4.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99932069,PCF OEM,Sensor de temperatura TMP36,1,1.990
Servers,,,,
99945384,HPE,"LIQ - Server ProLiant ML110 Gen10 Intel® XeonTM 32041.9GHz/16GB/4TB HDD",2,749.990
99919688,Dell,"Server PowerEdge T20 Intel® PentiumTM G3-3220 3.0GHz,4GB RAM, 500GB SATA 3.5""",2,129.990
99925420,Lenovo,"TS150 , Intel Pentium G4400 3.3GHz, 4GB 1RX8 ECCUDIMM 2133, 1TB SATA , DVD-ROM , 250W.",1,135.990
Sillas Gamer,,,,
99949763,Gear Gamer,LIQ - Silla Gamer I-Tam V2 Black/Blue (RGB),1,105.706
99949761,Newskill,LIQ - Silla Gamer Kitsune Black/Blue,1,39.990
99949736,Gear Gamer,LIQ - Silla Gamer Kuden V2 Black/Blue,3,74.530
99949185,Gear Gamer,LIQ - Silla Gamer Wanku V2 Black/Orange,2,39.990
99939565,Gear Gamer,Silla Gamer Kuden V2 Black/Red,2,53.990
99939567,Gear Gamer,Silla Gamer Omilen V2 Black/Blue,1,39.990
99938034,NjoyTech,Silla Gamer Stratos Black/Blue,1,69.990
99939573,Gear Gamer,Silla Gamer Vizar V2 Green,1,69.990
Sillas de Oficina,,,,
99949744,Spektra,LIQ - Silla de oficina Ergonómica negra SO-100B-1,1,29.990
99949379,Spektra,LIQ - Silla de oficina Ergonómica negra SO-100B-2,1,29.990
99943455,Spektra,Silla de oficina Ergonómica negra SO-100B-1,1,26.990
Smart TV,,,,
99942821,TCL,LIQ - Smart TV 32S60 32'' HD WiFi AndroidTV,1,89.989
99948092,Philips,LIQ - Smart Tv 32 Philips Android Hd 32phd6917/77,1,118.648
99937534,Gear,"Smart TV  4320LS 43"" Full HD WiFi",1,149.990
99929368,Gear,"Smart TV 43"" 5510FE Full HD WiFi",1,149.990
Smartphones,,,,
99948729,Motorola,LIQ - Smartphone Moto E22i 64GB/2GB Blanco Liberado,1,56.990
99946915,Motorola,LIQ - Smartphone Moto E30 32GB/2GB Gris Wom - Sin chip,1,57.990
99946715,Motorola,LIQ - Smartphone Moto E7 32GB/2GB Gris Wom - Sin chip,1,47.990
99946617,Motorola,"LIQ - Smartphone Moto E7 32GB/2GB Rosa-Coral Wom - Sinchip",4,75.290
99944811,Motorola,"LIQ - Smartphone Moto E7i Power 32GB/2GB NaranjoLiberado",1,63.890
99946618,Motorola,"LIQ - Smartphone Moto G20 64GB/4GB Rosado Movistar -Sin chip",1,53.990
99945627,Xiaomi,LIQ - Smartphone Poco M3 64GB/4GB Negro Liberado QR,1,87.990
99947437,Xiaomi,LIQ - Smartphone Redmi 10C 64GB/4GB Gris Liberado,1,83.181
99943434,Xiaomi,"LIQ - Smartphone Redmi 9 64GB/4GB Morado Claro - Sinchip",1,116.990
99947496,Xiaomi,LIQ - Smartphone Redmi 9A 32GB/2GB Gris Entel - Sin chip,2,75.290
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99948461,Xiaomi,LIQ - Smartphone Redmi 9C 64GB/3GB Lavanda Liberado,1,53.990
99949084,Xiaomi,LIQ - Smartphone Redmi A2 32GB/2G Negro Liberado,1,68.479
99943169,Huawei,LIQ - Smartphone Y8p 128GB/4GB Piedra Luna Liberado QR,1,83.990
99928250,Alcatel,"Smartphone Alcatel U5 Quad Core 8GB 5"" Android NegroMovistar",1,34.990
99922637,LG,"Smartphone G5se Octa Core 32GB 5.3"" 4G Android 6.0 TitanLiberado",1,99.990
99946436,Samsung,Smartphone Galaxy A03 Core 32GB/2GB Cobre Liberado,2,75.990
99944371,Samsung,Smartphone Galaxy A03s 32GB/3GB Negro Claro,1,77.990
99937211,Samsung,Smartphone Galaxy A11 32GB/2GB Azul Wom,1,87.990
99946603,Samsung,Smartphone Galaxy A13 128GB/4GB Negro Entel,1,219.990
99945396,Samsung,Smartphone Galaxy A22 128GB/4GB 5G Gris Liberado,1,210.630
99938485,Samsung,Smartphone Galaxy A51 128GB/4GB Azul Liberado,1,199.990
99945510,Samsung,Smartphone Galaxy A53 128GB/6GB Negro Liberado,1,250.990
99946043,Samsung,Smartphone Galaxy A53 256GB/8GB 5G Azul Liberado,1,499.990
99931233,Samsung,"Smartphone Galaxy J4+ Quad Core 32GB 6.0” 4G Android8.1 Dorado Liberado QR",1,29.990
99942183,Samsung,"Smartphone Galaxy S20 FE(2) 128GB/6GB Cloud LavenderLiberado",1,250.990
99943229,Samsung,Smartphone Galaxy Z flip3 128GB/8GB 5G Negro Liberado,1,449.989
99931535,Samsung,"Smartphone J2 Core Quad Core 8G 5.0"" 4G Android DoradoWom QR",2,39.990
99929755,LG,"Smartphone K10 2017 Octa Core 16GB 5.3"" 4G AndroidDorado Entel QR",1,39.990
99929902,LG,"Smartphone K4 Quad Core 8G 5"" 4G Android Cafe Entel QR",1,39.990
99922016,LG,"Smartphone K5 Quad Core 8GB 5"" Android 5.1 NegroLiberado",1,39.990
19552,Motorola,"Smartphone Moto E 2Gen Quad Core 8GB 4,5"" Android 5.0Negro Prepago Movistar",1,39.990
99930583,Motorola,"Smartphone Moto E 5ta Quad Core 16GB 5,7"" 4G AndroidFlash Grey Entel QR",1,39.990
99944374,Motorola,Smartphone Moto E20 32GB/2GB Azul Wom,1,50.990
99944473,Motorola,Smartphone Moto E30 32GB/2GB Gris Entel,1,57.990
99941386,Motorola,Smartphone Moto E6i 32GB/2GB Rosado Wom,1,58.990
99942322,Motorola,Smartphone Moto E7 32GB/2GB Gris Wom,1,47.990
99943607,Motorola,Smartphone Moto E7i Power 32GB/2GB Azul Claro,1,64.990
99944045,Motorola,Smartphone Moto E7i Power 32GB/2GB Azul Entel,2,62.990
99941614,Motorola,Smartphone Moto E7i Power 32GB/2GB Naranjo Movistar,1,64.990
99941385,Motorola,Smartphone Moto G100 128GB/8GB Verde Liberado,1,349.990
99941615,Motorola,Smartphone Moto G20 64GB/4GB Rosado Movistar,1,53.990
99942034,Motorola,Smartphone Moto G20 64GB/4GB Rosado Wom,1,104.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99939280,Motorola,Smartphone Moto G9 Power 128GB/4GB Morado Liberado,1,133.990
99935321,Nokia,"Smartphone Nokia 1 Plus Quad Core 16GB 5.45"" 4G AndroidNegro Claro  QR",1,41.990
99937762,Motorola,"Smartphone One Fusion 64GB/4GB Verde Esmeralda EntelQR",2,116.990
99939223,Motorola,Smartphone One Fusion 64GB/4GB Verde Esmeralda Wom,1,72.990
99942308,Xiaomi,Smartphone Poco X3 Pro 128GB/6GB Azul Liberado,1,174.990
99922338,Alcatel,"Smartphone Pop 3 Quad Core 8GB 5"" Android 5.1 SilverPrepago Claro",1,45.990
99944949,Xiaomi,Smartphone Redmi 9A 32GB/2GB Azul Entel,1,39.990
99940270,Xiaomi,Smartphone Redmi 9A 32GB/2GB Negro Claro,2,39.990
99942998,Xiaomi,Smartphone Redmi 9C 32GB/2GB Azul Wom,1,39.990
99924193,LG,"Smartphone X Max Quad Core 16GB 5.5"" HD Android 6Negro Liberado + Chip WOM",1,89.989
99927020,Huawei,"Smartphone Y6 II Octa Core 16GB 5.5"" 4G Android NegroEntel",1,65.989
99928976,Huawei,"Smartphone Y7 2018 Octa Core 16GB 5.99"" 4G AndroidDorado Liberado QR",1,69.990
99929858,Huawei,"Smartphone Y9 2018 Octa Core 32GB 5.9"" 4G Android NegroLiberado QR + Parlantes",1,72.990
Smartwatches,,,,
99947898,Samsung,LIQ - Galaxy Watch5 40mm BT Rose Gold,1,137.990
99945785,Xiaomi,LIQ - Redmi Watch 2 Lite GL Negro,1,31.496
99946387,Samsung,LIQ - Smartwatch Galaxy Watch4 40 mm Gold,3,83.990
99948524,Honor,LIQ - Smartwatch Honor GS3 - Negro,1,107.387
99939445,Samsung,"LIQ - Smartwatch Samsung Galaxy Watch Active 2 44 mmAluminium Black",1,134.395
99944365,Samsung,LIQ - Smartwatch Samsung Galaxy Watch3 41 mm LTE Gold,1,184.450
99947151,Xiaomi,LIQ - Smartwatch Xiaomi Watch S1 Active GL Negro,1,91.365
99948587,SoyMomo,LIQ - Smartwatch para Niños con GPS Space Lite Rosado,1,48.528
99948796,SoyMomo,LIQ - Smartwatch para Niños con GPS Space Lite Rosado,1,48.528
99941200,Samsung,Smartwatch Samsung Galaxy Watch3 45 mm LTE Negro,1,181.990
Soportes - Proyectores,,,,
99930653,Spektra,Soporte Proyector para Pared 10 Kg - Steel GO005R,3,7.990
Soportes para Celulares,,,,
99919001,PCF OEM,Monopod Selfie Azul Bluetooth,2,1.990
99918695,PCF OEM,Monopod Selfie Blanco Bluetooth,1,1.990
99918086,PCF OEM,Monopod Selfie Negro Bluetooth,1,1.990
99919002,PCF OEM,Monopod Selfie Verde Bluetooth,13,1.990
99916819,Cygnett,Soporte de Celular para Bicicleta Cygnett Negro,12,3.990
Splitters y Switches de Video,,,,
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99941272,Spektra,HDMI 2.0 Splitter 1x2,1,9.990
99927536,Spektra,HDMI Switch 3 x 1 puertos con control remoto,1,5.990
99931853,Spektra,Splitter HDMI 1 entrada x 2 salidas,1,6.990
99923882,Spektra,Splitter HDMI 1 entrada x 2 salidas 1080p,2,4.990
99931851,Spektra,Switch 2 entradas x 1 salida,1,4.990
99931852,Spektra,Switch 3 entradas x 1 salida 1.4 HDMI,3,4.990
99927217,Spektra,Switch HDMI 2.0 3 entradas x 1 salida 4K 60Hz,1,8.990
99927213,Spektra,Switch Splitter 2 entradas x 2 salidas HDMI,4,7.990
Switch Administrables,,,,
9999789,Air802,"Switch 24b GigaLan Administrable WebSmart SW24MGSFP10/100/1000",5,104.990
Switches,,,,
99910786,TPLink,Switch 08b TL-SF1008D 10/100,1,2.990
99924501,TPLink,Switch 08b TL-SF1008P 10/100 04b PoE,1,25.990
9993497,Advantek,"Switch 24b ANS-2402G 19"" +2Port GigaLan",1,25.990
9993496,Advantek,"Switch 24b ANS-24RV 19"" c/VLAN",1,17.990
99913134,DLink,Switch 24b DES-1024D 10/100,2,15.990
Tablas Digitalizadoras,,,,
99946745,Wacom,"LIQ - Monitor Tableta Digitalizadora Cintiq Pro 32 TouchDTH3220K1",1,999.990
99920953,Genius,"Tabla Digitalizadora 4""x5"" Easypen New i405X",1,9.990
99943996,Huion,Tableta Digitalizadora Huion Inspiroy H420,1,29.990
Tablets,,,,
99923111,Kindle,"Kindle 8va Gen 6"" 4GB WiFi",2,39.990
99916296,Kindle,"Kindle Paperwhite 6"" TOUCH 4GB WiFi",1,49.990
99920017,Kindle,"Kindle Voyage 6"" 4GB WiFi",2,79.990
99947907,Samsung,"LIQ - Tablet Galaxy Tab S8 11"" 8GB 128GB WiFi + KeyboardCover Graphite",1,552.590
99947878,SoyMomo,"LIQ - Tablet Marvel SoyMomo Pro 2.0 8"" 4GB 64GB Wifi OctaCore Android",1,116.990
99946448,Gear,"LIQ - Tablet Space Kids 7"" 1GB 16GB WiFi Quad CoreAndroid + Carcasa Monster",1,24.990
99936034,Kindle,"Nueva Kindle 10th Generation Touch 6"" 4GB WiFi Negro",1,79.990
99923110,Kindle,"Tablet Fire Quad Core 1GB 8GB 7"" IPS Fire OS 5 Negro",1,19.990
99942139,SoyMomo,"Tablet SoyMomo Lite 2.0 7"" 2GB 16GB Wifi Quad CoreAndroid Azul",1,49.990
Tambores (Impresoras Laser),,,,
99919094,Brother,Tambor original Brother  DR-2340,1,4.990
Tarjetas Gráficas AMD,,,,
99947774,Gigabyte,"LIQ - Video AMD Radeon RX 6900XT 16GB Aorus XtremeWaterforce",1,899.990
SKU,Marca,Nombre,Stock,"Precio Unitarioc/Iva"
99943643,Asus,Video AMD Radeon RX 6600XT O8GB Dual,1,499.990
Tarjetas Gráficas NVIDIA,,,,
99943493,Palit,Video NVIDIA GT730 2GB Low Profile,2,39.990
99946799,Palit,Video NVIDIA GeForce RTX3050 8GB Dual,1,411.990
9995587,ECS,Video PCIE   GF8400 GS 512mb DDR2,1,49.990
9997573,EVGA,Video PCIE  GT220 1024mb DDR2,1,49.990
9995234,Zotac,Video PCIE GF8400 GS 512Mb DDR3,4,49.990
